 32.61  -71.5  1 
 32.11  -72.37  2 
 26.89  -69.37  2 
 27.39  -68.5  1 

 32.61  -71.5  1 
 33.11  -70.63  2 
 27.89  -67.63  2 
 27.39  -68.5  1 

 32.61  -71.5  1 
 33.11  -70.63  1 
 27.89  -67.63  1 
 27.39  -68.5  1 

 32.61  -71.5  1 
 33.11  -70.63  0 
 27.89  -67.63  0 
 27.39  -68.5  1 

 32.61  -71.5  1 
 32.11  -72.37  0 
 26.89  -69.37  0 
 27.39  -68.5  1 

 32.61  -71.5  1 
 32.11  -72.37  2 
 26.89  -69.37  2 
 27.39  -68.5  1 

