 -48.5  -52.61  1 
 -49.37  -53.11  2 
 -52.37  -47.89  2 
 -51.5  -47.39  1 

 -48.5  -52.61  1 
 -47.63  -52.11  2 
 -50.63  -46.89  2 
 -51.5  -47.39  1 

 -48.5  -52.61  1 
 -47.63  -52.11  1 
 -50.63  -46.89  1 
 -51.5  -47.39  1 

 -48.5  -52.61  1 
 -47.63  -52.11  0 
 -50.63  -46.89  0 
 -51.5  -47.39  1 

 -48.5  -52.61  1 
 -49.37  -53.11  0 
 -52.37  -47.89  0 
 -51.5  -47.39  1 

 -48.5  -52.61  1 
 -49.37  -53.11  2 
 -52.37  -47.89  2 
 -51.5  -47.39  1 

